route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
GS,A20171105SAT,A20171105SAT_062900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_063500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_063900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_064500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_064900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_065500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_065900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_066500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_066900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_067500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_067900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_068500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_068900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_069500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_069900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_070500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_070900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_071500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_071900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_072500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_072900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_073500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_073900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_074500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_074900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_075500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_075900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_076500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_076900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_077500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_077900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_078500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_078900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_079500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_079900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_080500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_080900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_081500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_081900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_082500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_082900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_083500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_083900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_084500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_084900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_085500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_085900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_086500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_086900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_087500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_087900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_088500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_088900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_089500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_089900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_090500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_090900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_091500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_091900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_092500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_092900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_093500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_093900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_094500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_094900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_095500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_095900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_096500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_096900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_097500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_097900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_098500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_098900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_099500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_099900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_100500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_100900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_101500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_101900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_102500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_102900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_103500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_103900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_104500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_104900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_105500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_105900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_106500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_106900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_107500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_107900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_108500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_108900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_109500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_109900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_110500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_110900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_111500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_111900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_112500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_112900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_113500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_113900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_114500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_114900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_115500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_115900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_116500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_116900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_117500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_117900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SAT,A20171105SAT_118500_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SAT,A20171105SAT_118900_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_069000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_069400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_070000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_070400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_071000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_071400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_072000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_072400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_073000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_073400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_074000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_074400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_075000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_075400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_076000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_076400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_077000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_077400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_078000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_078400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_079000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_079400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_080000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_080400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_081000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_081400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_082000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_082400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_083000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_083400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_084000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_084400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_085000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_085400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_086000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_086400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_087000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_087400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_088000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_088400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_089000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_089400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_090000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_090400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_091000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_091400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_092000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_092400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_093000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_093400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_094000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_094400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_095000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_095400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_096000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_096400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_097000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_097400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_098000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_098400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_099000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_099400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_100000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_100400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_101000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_101400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_102000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_102400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_103000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_103400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_104000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_104400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_105000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_105400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_106000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_106400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_107000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_107400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_108000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_108400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_109000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_109400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_110000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_110400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_111000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_111400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_112000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_112400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_113000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_113400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_114000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_114400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_115000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_115400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_116000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_116400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_117000_GS.N03R,TIMES SQ - 42 ST,0,,GS.N03R
GS,A20171105SUN,A20171105SUN_117400_GS.S03R,GRAND CENTRAL - 42 ST,1,,GS.S03R
GS,A20171105SUN,A20171105SUN_036000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_036400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_037000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_037400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_038000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_038400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_039000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_039400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_040000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_040400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_041000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_041400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_042000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_042400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_043000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_043400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_044000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_044400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_045000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_045400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_046000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_046400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_047000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_047400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_048000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_048400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_049000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_049400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_050000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_050400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_051000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_051400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_052000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_052400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_053000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_053400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_054000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_054400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_055000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_055400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_056000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_056400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_057000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105SUN,A20171105SUN_057400_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105SUN,A20171105SUN_058000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
